t_s,H_m,v_m_s,y_m,theta_rad,omega_rad_s
40.800000,8323.200000,408.000000,5.183510,-0.045960,-0.003342
40.810000,8327.280500,408.100000,4.995966,-0.045994,-0.003320
40.820000,8331.362000,408.200000,4.808241,-0.046027,-0.003297
40.830000,8335.444500,408.300000,4.620336,-0.046060,-0.003275
40.840000,8339.528000,408.400000,4.432251,-0.046092,-0.003252
40.850000,8343.612500,408.500000,4.243987,-0.046125,-0.003230
40.860000,8347.698000,408.600000,4.055546,-0.046157,-0.003207
40.870000,8351.784500,408.700000,3.866927,-0.046189,-0.003185
40.880000,8355.872000,408.800000,3.678132,-0.046221,-0.003162
40.890000,8359.960500,408.900000,3.489162,-0.046252,-0.003140
40.900000,8364.050000,409.000000,3.300018,-0.046283,-0.003117
40.910000,8368.140500,409.100000,3.110699,-0.046314,-0.003094
40.920000,8372.232000,409.200000,2.921208,-0.046345,-0.003072
40.930000,8376.324500,409.300000,2.731545,-0.046376,-0.003049
40.940000,8380.418000,409.400000,2.541711,-0.046406,-0.003026
40.950000,8384.512500,409.500000,2.351707,-0.046436,-0.003004
40.960000,8388.608000,409.600000,2.161534,-0.046466,-0.002981
40.970000,8392.704500,409.700000,1.971192,-0.046496,-0.002958
40.980000,8396.802000,409.800000,1.780683,-0.046525,-0.002936
40.990000,8400.900500,409.900000,1.590007,-0.046555,-0.002913
41.000000,8405.000000,410.000000,1.399165,-0.046584,-0.002890
41.010000,8409.100500,410.100000,1.208158,-0.046613,-0.002867
41.020000,8413.202000,410.200000,1.016987,-0.046641,-0.002844
41.030000,8417.304500,410.300000,0.825653,-0.046669,-0.002822
41.040000,8421.408000,410.400000,0.634157,-0.046698,-0.002799
41.050000,8425.512500,410.500000,0.442499,-0.046725,-0.002776
41.060000,8429.618000,410.600000,0.250681,-0.046753,-0.002753
41.070000,8433.724500,410.700000,0.058703,-0.046780,-0.002730
41.080000,8437.832000,410.800000,-0.133433,-0.046808,-0.002707
41.090000,8441.940500,410.900000,-0.325728,-0.046835,-0.002684
41.100000,8446.050000,411.000000,-0.518179,-0.046861,-0.002661
41.110000,8450.160500,411.100000,-0.710787,-0.046888,-0.002638
41.120000,8454.272000,411.200000,-0.903550,-0.046914,-0.002615
41.130000,8458.384500,411.300000,-1.096467,-0.046940,-0.002592
41.140000,8462.498000,411.400000,-1.289537,-0.046966,-0.002569
41.150000,8466.612500,411.500000,-1.482761,-0.046992,-0.002546
41.160000,8470.728000,411.600000,-1.676135,-0.047017,-0.002523
41.170000,8474.844500,411.700000,-1.869661,-0.047042,-0.002500
41.180000,8478.962000,411.800000,-2.063336,-0.047067,-0.002477
41.190000,8483.080500,411.900000,-2.257160,-0.047092,-0.002454
41.200000,8487.200000,412.000000,-2.451133,-0.047116,-0.002431
41.210000,8491.320500,412.100000,-2.645252,-0.047140,-0.002408
41.220000,8495.442000,412.200000,-2.839518,-0.047164,-0.002384
41.230000,8499.564500,412.300000,-3.033929,-0.047188,-0.002361
41.240000,8503.688000,412.400000,-3.228484,-0.047211,-0.002338
41.250000,8507.812500,412.500000,-3.423183,-0.047235,-0.002315
41.260000,8511.938000,412.600000,-3.618024,-0.047258,-0.002292
41.270000,8516.064500,412.700000,-3.813008,-0.047280,-0.002269
41.280000,8520.192000,412.800000,-4.008132,-0.047303,-0.002245
41.290000,8524.320500,412.900000,-4.203395,-0.047325,-0.002222
41.300000,8528.450000,413.000000,-4.398798,-0.047347,-0.002199
41.310000,8532.580500,413.100000,-4.594339,-0.047369,-0.002175
41.320000,8536.712000,413.200000,-4.790017,-0.047391,-0.002152
41.330000,8540.844500,413.300000,-4.985831,-0.047412,-0.002129
41.340000,8544.978000,413.400000,-5.181781,-0.047434,-0.002106
41.350000,8549.112500,413.500000,-5.377864,-0.047454,-0.002082
41.360000,8553.248000,413.600000,-5.574082,-0.047475,-0.002059
41.370000,8557.384500,413.700000,-5.770431,-0.047496,-0.002035
41.380000,8561.522000,413.800000,-5.966913,-0.047516,-0.002012
41.390000,8565.660500,413.900000,-6.163525,-0.047536,-0.001989
41.400000,8569.800000,414.000000,-6.360267,-0.047556,-0.001965
41.410000,8573.940500,414.100000,-6.557137,-0.047575,-0.001942
41.420000,8578.082000,414.200000,-6.754136,-0.047594,-0.001918
41.430000,8582.224500,414.300000,-6.951261,-0.047614,-0.001895
41.440000,8586.368000,414.400000,-7.148512,-0.047632,-0.001871
41.450000,8590.512500,414.500000,-7.345889,-0.047651,-0.001848
41.460000,8594.658000,414.600000,-7.543389,-0.047669,-0.001825
41.470000,8598.804500,414.700000,-7.741013,-0.047687,-0.001801
41.480000,8602.952000,414.800000,-7.938759,-0.047705,-0.001778
41.490000,8607.100500,414.900000,-8.136627,-0.047723,-0.001754
41.500000,8611.250000,415.000000,-8.334615,-0.047740,-0.001730
41.510000,8615.400500,415.100000,-8.532722,-0.047758,-0.001707
41.520000,8619.552000,415.200000,-8.730948,-0.047775,-0.001683
41.530000,8623.704500,415.300000,-8.929291,-0.047791,-0.001660
41.540000,8627.858000,415.400000,-9.127751,-0.047808,-0.001636
41.550000,8632.012500,415.500000,-9.326327,-0.047824,-0.001613
41.560000,8636.168000,415.600000,-9.525017,-0.047840,-0.001589
41.570000,8640.324500,415.700000,-9.723821,-0.047856,-0.001565
41.580000,8644.482000,415.800000,-9.922738,-0.047871,-0.001542
41.590000,8648.640500,415.900000,-10.121767,-0.047887,-0.001518
41.600000,8652.800000,416.000000,-10.320907,-0.047902,-0.001494
41.610000,8656.960500,416.100000,-10.520157,-0.047917,-0.001471
41.620000,8661.122000,416.200000,-10.719516,-0.047931,-0.001447
41.630000,8665.284500,416.300000,-10.918983,-0.047945,-0.001423
41.640000,8669.448000,416.400000,-11.118557,-0.047960,-0.001400
41.650000,8673.612500,416.500000,-11.318237,-0.047973,-0.001376
41.660000,8677.778000,416.600000,-11.518022,-0.047987,-0.001352
41.670000,8681.944500,416.700000,-11.717912,-0.048000,-0.001328
41.680000,8686.112000,416.800000,-11.917905,-0.048014,-0.001305
41.690000,8690.280500,416.900000,-12.118000,-0.048027,-0.001281
41.700000,8694.450000,417.000000,-12.318196,-0.048039,-0.001257
41.710000,8698.620500,417.100000,-12.518493,-0.048052,-0.001233
41.720000,8702.792000,417.200000,-12.718890,-0.048064,-0.001210
41.730000,8706.964500,417.300000,-12.919385,-0.048076,-0.001186
41.740000,8711.138000,417.400000,-13.119977,-0.048088,-0.001162
41.750000,8715.312500,417.500000,-13.320666,-0.048099,-0.001138
41.760000,8719.488000,417.600000,-13.521450,-0.048110,-0.001114
41.770000,8723.664500,417.700000,-13.722329,-0.048121,-0.001091
41.780000,8727.842000,417.800000,-13.923302,-0.048132,-0.001067
41.790000,8732.020500,417.900000,-14.124367,-0.048143,-0.001043
41.800000,8736.200000,418.000000,-14.325524,-0.048153,-0.001019
41.810000,8740.380500,418.100000,-14.526771,-0.048163,-0.000995
41.820000,8744.562000,418.200000,-14.728108,-0.048173,-0.000971
41.830000,8748.744500,418.300000,-14.929534,-0.048183,-0.000947
41.840000,8752.928000,418.400000,-15.131048,-0.048192,-0.000924
41.850000,8757.112500,418.500000,-15.332648,-0.048201,-0.000900
41.860000,8761.298000,418.600000,-15.534335,-0.048210,-0.000876
41.870000,8765.484500,418.700000,-15.736106,-0.048219,-0.000852
41.880000,8769.672000,418.800000,-15.937961,-0.048227,-0.000828
41.890000,8773.860500,418.900000,-16.139898,-0.048235,-0.000804
41.900000,8778.050000,419.000000,-16.341918,-0.048243,-0.000780
41.910000,8782.240500,419.100000,-16.544019,-0.048251,-0.000756
41.920000,8786.432000,419.200000,-16.746199,-0.048258,-0.000732
41.930000,8790.624500,419.300000,-16.948458,-0.048265,-0.000708
41.940000,8794.818000,419.400000,-17.150795,-0.048272,-0.000684
41.950000,8799.012500,419.500000,-17.353209,-0.048279,-0.000660
41.960000,8803.208000,419.600000,-17.555699,-0.048286,-0.000636
41.970000,8807.404500,419.700000,-17.758264,-0.048292,-0.000612
41.980000,8811.602000,419.800000,-17.960903,-0.048298,-0.000588
41.990000,8815.800500,419.900000,-18.163615,-0.048304,-0.000564
42.000000,8820.000000,420.000000,-18.366399,-0.048309,-0.000540
42.010000,8824.200500,420.100000,-18.569253,-0.048314,-0.000516
42.020000,8828.402000,420.200000,-18.772178,-0.048319,-0.000492
42.030000,8832.604500,420.300000,-18.975172,-0.048324,-0.000468
42.040000,8836.808000,420.400000,-19.178233,-0.048329,-0.000444
42.050000,8841.012500,420.500000,-19.381362,-0.048333,-0.000420
42.060000,8845.218000,420.600000,-19.584556,-0.048337,-0.000396
42.070000,8849.424500,420.700000,-19.787816,-0.048341,-0.000372
42.080000,8853.632000,420.800000,-19.991139,-0.048345,-0.000348
42.090000,8857.840500,420.900000,-20.194526,-0.048348,-0.000324
42.100000,8862.050000,421.000000,-20.397974,-0.048351,-0.000300
42.110000,8866.260500,421.100000,-20.601483,-0.048354,-0.000276
42.120000,8870.472000,421.200000,-20.805052,-0.048357,-0.000252
42.130000,8874.684500,421.300000,-21.008681,-0.048359,-0.000228
42.140000,8878.898000,421.400000,-21.212367,-0.048361,-0.000203
42.150000,8883.112500,421.500000,-21.416110,-0.048363,-0.000179
42.160000,8887.328000,421.600000,-21.619908,-0.048365,-0.000155
42.170000,8891.544500,421.700000,-21.823762,-0.048366,-0.000131
42.180000,8895.762000,421.800000,-22.027670,-0.048367,-0.000107
42.190000,8899.980500,421.900000,-22.231630,-0.048368,-0.000083
42.200000,8904.200000,422.000000,-22.435642,-0.048369,-0.000059
42.210000,8908.420500,422.100000,-22.639706,-0.048369,-0.000035
42.220000,8912.642000,422.200000,-22.843819,-0.048370,-0.000011
42.230000,8916.864500,422.300000,-23.047980,-0.048370,0.000014
42.240000,8921.088000,422.400000,-23.252190,-0.048369,0.000038
42.250000,8925.312500,422.500000,-23.456446,-0.048369,0.000062
42.260000,8929.538000,422.600000,-23.660748,-0.048368,0.000086
42.270000,8933.764500,422.700000,-23.865095,-0.048367,0.000110
42.280000,8937.992000,422.800000,-24.069485,-0.048366,0.000134
42.290000,8942.220500,422.900000,-24.273918,-0.048365,0.000158
42.300000,8946.450000,423.000000,-24.478393,-0.048363,0.000182
42.310000,8950.680500,423.100000,-24.682909,-0.048361,0.000207
42.320000,8954.912000,423.200000,-24.887464,-0.048359,0.000231
42.330000,8959.144500,423.300000,-25.092057,-0.048356,0.000255
42.340000,8963.378000,423.400000,-25.296689,-0.048354,0.000279
42.350000,8967.612500,423.500000,-25.501356,-0.048351,0.000303
42.360000,8971.848000,423.600000,-25.706059,-0.048348,0.000327
42.370000,8976.084500,423.700000,-25.910797,-0.048344,0.000352
42.380000,8980.322000,423.800000,-26.115568,-0.048341,0.000376
42.390000,8984.560500,423.900000,-26.320372,-0.048337,0.000400
42.400000,8988.800000,424.000000,-26.525207,-0.048333,0.000424
42.410000,8993.040500,424.100000,-26.730072,-0.048328,0.000448
42.420000,8997.282000,424.200000,-26.934967,-0.048324,0.000472
42.430000,9001.524500,424.300000,-27.139890,-0.048319,0.000497
42.440000,9005.768000,424.400000,-27.344840,-0.048314,0.000521
42.450000,9010.012500,424.500000,-27.549816,-0.048308,0.000545
42.460000,9014.258000,424.600000,-27.754818,-0.048303,0.000569
42.470000,9018.504500,424.700000,-27.959843,-0.048297,0.000593
42.480000,9022.752000,424.800000,-28.164892,-0.048291,0.000618
42.490000,9027.000500,424.900000,-28.369963,-0.048285,0.000642
42.500000,9031.250000,425.000000,-28.575055,-0.048278,0.000666
42.510000,9035.500500,425.100000,-28.780167,-0.048271,0.000690
42.520000,9039.752000,425.200000,-28.985297,-0.048264,0.000714
42.530000,9044.004500,425.300000,-29.190446,-0.048257,0.000738
42.540000,9048.258000,425.400000,-29.395612,-0.048249,0.000763
42.550000,9052.512500,425.500000,-29.600793,-0.048242,0.000787
42.560000,9056.768000,425.600000,-29.805989,-0.048234,0.000811
42.570000,9061.024500,425.700000,-30.011199,-0.048225,0.000835
42.580000,9065.282000,425.800000,-30.216422,-0.048217,0.000859
42.590000,9069.540500,425.900000,-30.421656,-0.048208,0.000884
42.600000,9073.800000,426.000000,-30.626901,-0.048199,0.000908
42.610000,9078.060500,426.100000,-30.832155,-0.048190,0.000932
42.620000,9082.322000,426.200000,-31.037418,-0.048181,0.000956
42.630000,9086.584500,426.300000,-31.242689,-0.048171,0.000980
42.640000,9090.848000,426.400000,-31.447966,-0.048161,0.001004
42.650000,9095.112500,426.500000,-31.653248,-0.048151,0.001029
42.660000,9099.378000,426.600000,-31.858534,-0.048141,0.001053
42.670000,9103.644500,426.700000,-32.063824,-0.048130,0.001077
42.680000,9107.912000,426.800000,-32.269116,-0.048119,0.001101
42.690000,9112.180500,426.900000,-32.474409,-0.048108,0.001125
42.700000,9116.450000,427.000000,-32.679702,-0.048096,0.001150
42.710000,9120.720500,427.100000,-32.884994,-0.048085,0.001174
42.720000,9124.992000,427.200000,-33.090285,-0.048073,0.001198
42.730000,9129.264500,427.300000,-33.295572,-0.048061,0.001222
42.740000,9133.538000,427.400000,-33.500855,-0.048049,0.001246
42.750000,9137.812500,427.500000,-33.706133,-0.048036,0.001270
42.760000,9142.088000,427.600000,-33.911405,-0.048023,0.001295
42.770000,9146.364500,427.700000,-34.116669,-0.048010,0.001319
42.780000,9150.642000,427.800000,-34.321925,-0.047997,0.001343
42.790000,9154.920500,427.900000,-34.527172,-0.047983,0.001367
42.800000,9159.200000,428.000000,-34.732408,-0.047969,0.001391
42.810000,9163.480500,428.100000,-34.937632,-0.047955,0.001415
42.820000,9167.762000,428.200000,-35.142845,-0.047941,0.001439
42.830000,9172.044500,428.300000,-35.348043,-0.047927,0.001464
42.840000,9176.328000,428.400000,-35.553227,-0.047912,0.001488
42.850000,9180.612500,428.500000,-35.758395,-0.047897,0.001512
42.860000,9184.898000,428.600000,-35.963546,-0.047882,0.001536
42.870000,9189.184500,428.700000,-36.168679,-0.047866,0.001560
42.880000,9193.472000,428.800000,-36.373793,-0.047850,0.001584
42.890000,9197.760500,428.900000,-36.578888,-0.047834,0.001608
42.900000,9202.050000,429.000000,-36.783961,-0.047818,0.001632
42.910000,9206.340500,429.100000,-36.989012,-0.047802,0.001656
42.920000,9210.632000,429.200000,-37.194040,-0.047785,0.001681
42.930000,9214.924500,429.300000,-37.399043,-0.047768,0.001705
42.940000,9219.218000,429.400000,-37.604022,-0.047751,0.001729
42.950000,9223.512500,429.500000,-37.808973,-0.047734,0.001753
42.960000,9227.808000,429.600000,-38.013898,-0.047716,0.001777
42.970000,9232.104500,429.700000,-38.218793,-0.047698,0.001801
42.980000,9236.402000,429.800000,-38.423660,-0.047680,0.001825
42.990000,9240.700500,429.900000,-38.628495,-0.047662,0.001849
43.000000,9245.000000,430.000000,-38.833299,-0.047643,0.001873
43.010000,9249.300500,430.100000,-39.038070,-0.047624,0.001897
43.020000,9253.602000,430.200000,-39.242807,-0.047605,0.001921
43.030000,9257.904500,430.300000,-39.447509,-0.047586,0.001945
43.040000,9262.208000,430.400000,-39.652175,-0.047566,0.001969
43.050000,9266.512500,430.500000,-39.856803,-0.047546,0.001993
43.060000,9270.818000,430.600000,-40.061394,-0.047526,0.002017
43.070000,9275.124500,430.700000,-40.265945,-0.047506,0.002041
43.080000,9279.432000,430.800000,-40.470457,-0.047485,0.002065
43.090000,9283.740500,430.900000,-40.674926,-0.047465,0.002089
43.100000,9288.050000,431.000000,-40.879353,-0.047444,0.002113
43.110000,9292.360500,431.100000,-41.083737,-0.047422,0.002137
43.120000,9296.672000,431.200000,-41.288076,-0.047401,0.002161
43.130000,9300.984500,431.300000,-41.492369,-0.047379,0.002185
43.140000,9305.298000,431.400000,-41.696616,-0.047357,0.002209
43.150000,9309.612500,431.500000,-41.900814,-0.047335,0.002233
43.160000,9313.928000,431.600000,-42.104964,-0.047313,0.002257
43.170000,9318.244500,431.700000,-42.309064,-0.047290,0.002281
43.180000,9322.562000,431.800000,-42.513112,-0.047267,0.002305
43.190000,9326.880500,431.900000,-42.717109,-0.047244,0.002329
43.200000,9331.200000,432.000000,-42.921052,-0.047220,0.002353
43.210000,9335.520500,432.100000,-43.124940,-0.047197,0.002377
43.220000,9339.842000,432.200000,-43.328774,-0.047173,0.002401
43.230000,9344.164500,432.300000,-43.532551,-0.047149,0.002425
43.240000,9348.488000,432.400000,-43.736270,-0.047124,0.002449
43.250000,9352.812500,432.500000,-43.939931,-0.047100,0.002472
43.260000,9357.138000,432.600000,-44.143532,-0.047075,0.002496
43.270000,9361.464500,432.700000,-44.347072,-0.047050,0.002520
43.280000,9365.792000,432.800000,-44.550550,-0.047024,0.002544
43.290000,9370.120500,432.900000,-44.753965,-0.046999,0.002568
43.300000,9374.450000,433.000000,-44.957317,-0.046973,0.002592
43.310000,9378.780500,433.100000,-45.160603,-0.046947,0.002616
43.320000,9383.112000,433.200000,-45.363823,-0.046921,0.002639
43.330000,9387.444500,433.300000,-45.566975,-0.046894,0.002663
43.340000,9391.778000,433.400000,-45.770059,-0.046868,0.002687
43.350000,9396.112500,433.500000,-45.973074,-0.046841,0.002711
43.360000,9400.448000,433.600000,-46.176018,-0.046813,0.002735
43.370000,9404.784500,433.700000,-46.378891,-0.046786,0.002758
43.380000,9409.122000,433.800000,-46.581690,-0.046758,0.002782
43.390000,9413.460500,433.900000,-46.784416,-0.046730,0.002806
43.400000,9417.800000,434.000000,-46.987067,-0.046702,0.002830
43.410000,9422.140500,434.100000,-47.189642,-0.046674,0.002853
43.420000,9426.482000,434.200000,-47.392140,-0.046645,0.002877
43.430000,9430.824500,434.300000,-47.594560,-0.046616,0.002901
43.440000,9435.168000,434.400000,-47.796901,-0.046587,0.002924
43.450000,9439.512500,434.500000,-47.999161,-0.046558,0.002948
43.460000,9443.858000,434.600000,-48.201340,-0.046528,0.002972
43.470000,9448.204500,434.700000,-48.403436,-0.046498,0.002995
43.480000,9452.552000,434.800000,-48.605449,-0.046468,0.003019
43.490000,9456.900500,434.900000,-48.807377,-0.046438,0.003043
43.500000,9461.250000,435.000000,-49.009219,-0.046407,0.003066
43.510000,9465.600500,435.100000,-49.210975,-0.046376,0.003090
43.520000,9469.952000,435.200000,-49.412642,-0.046345,0.003114
43.530000,9474.304500,435.300000,-49.614221,-0.046314,0.003137
43.540000,9478.658000,435.400000,-49.815709,-0.046283,0.003161
43.550000,9483.012500,435.500000,-50.017107,-0.046251,0.003184
43.560000,9487.368000,435.600000,-50.218412,-0.046219,0.003208
43.570000,9491.724500,435.700000,-50.419623,-0.046187,0.003231
43.580000,9496.082000,435.800000,-50.620740,-0.046154,0.003255
43.590000,9500.440500,435.900000,-50.821762,-0.046122,0.003278
